,월,일,시간,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수
성별,,,,남성,남성,남성,남성,남성,남성,여성,여성,여성,여성,여성,여성
7611,12,13,14,1557500,1805500,1793400,1547020,953920,664260,1731580,1803080,1773660,1683920,1104160,920500
7612,12,13,15,1564100,1809060,1794540,1551520,958760,662180,1735860,1798920,1770720,1683360,1102800,915660
7613,12,13,16,1570560,1811760,1793640,1560520,967440,660660,1735000,1791480,1764300,1681520,1098580,908960
7614,12,13,17,1582760,1815580,1792600,1579580,983180,659020,1731660,1780860,1757020,1680420,1094740,903560
7615,12,13,18,1590340,1804740,1772220,1584680,989140,656020,1704760,1746760,1733040,1672520,1090300,899480
7616,12,13,19,1579780,1770200,1738300,1576880,989520,652760,1657060,1703660,1706560,1660360,1084700,896560
7617,12,13,20,1574400,1751840,1720380,1572380,986740,648540,1626280,1679960,1690320,1650400,1079440,894080
7618,12,13,21,1564360,1739320,1705020,1564460,979480,644700,1596920,1660220,1676680,1640620,1073940,891620
7619,12,13,22,1548580,1718820,1682720,1545120,969820,642040,1558260,1637200,1660620,1627040,1067440,889020
7620,12,13,23,1523260,1691400,1654660,1523440,961820,639980,1515280,1612240,1645240,1616020,1063300,887140
7621,12,14,0,1504920,1670460,1633480,1507820,956460,638100,1489860,1598700,1636080,1610300,1061440,885360
7622,12,14,1,1498240,1659180,1622620,1501620,953600,636120,1483120,1592400,1630980,1607480,1060140,883740
7623,12,14,2,1491180,1649320,1614080,1497320,950820,632980,1479120,1587680,1627120,1605060,1058540,881380
7624,12,14,3,1480580,1642300,1606440,1492460,947280,628480,1475240,1583580,1623600,1601720,1055480,877580
7625,12,14,4,1476580,1636520,1600380,1488020,943840,624880,1472440,1579920,1619680,1598600,1052740,874300
7626,12,14,5,1473420,1632160,1595300,1483380,940920,624560,1470340,1576860,1616180,1595800,1051900,873480
7627,12,14,6,1467600,1625580,1589720,1475160,936740,626080,1468160,1574020,1613860,1592980,1051680,874640
7628,12,14,7,1475160,1624800,1585280,1463700,932140,628180,1475820,1577040,1613660,1588380,1050740,875880
7629,12,14,8,1496500,1636100,1593540,1462920,933480,633000,1501960,1594500,1627980,1595760,1054420,880700
7630,12,14,9,1511400,1652140,1607020,1462980,936480,639120,1525240,1615500,1648060,1609160,1061920,888520
7631,12,14,10,1526740,1668560,1615260,1465660,940840,646900,1549220,1634860,1664060,1622160,1070340,898500
7632,12,14,11,1544320,1683620,1622480,1470340,947040,657260,1575520,1653060,1679060,1632680,1077600,907480
7633,12,14,12,1559780,1695660,1628460,1475500,953040,663340,1604000,1668220,1689920,1639520,1082660,911420
7634,12,14,13,1571520,1701480,1631940,1478100,958300,668440,1625440,1674020,1692480,1642500,1086480,914240
7635,12,14,14,1580260,1703360,1632460,1484040,963680,669620,1637420,1674440,1693540,1643520,1087620,914000
7636,12,14,15,1586740,1706160,1635380,1492740,970740,667820,1645040,1675040,1693420,1645480,1087440,911480
7637,12,14,16,1593720,1710060,1642920,1511380,981020,663540,1647940,1671520,1690820,1647700,1086840,907000
7638,12,14,17,1600380,1714560,1648280,1532280,988480,659720,1646420,1664540,1683800,1647420,1082960,900760
7639,12,14,18,1600520,1714320,1647100,1539440,989480,655140,1633160,1650800,1669920,1638660,1077120,895240
7640,12,14,19,1592320,1705980,1642340,1539360,986860,651200,1613140,1635840,1657600,1630340,1072260,892120
7641,12,14,20,1580020,1696660,1636220,1536460,981240,646500,1590480,1622820,1646460,1622560,1066260,889640
7642,12,14,21,1567000,1688320,1630500,1529440,972720,643200,1560360,1606700,1636540,1611980,1060860,887000
7643,12,14,22,1549800,1675920,1622180,1516120,963320,640640,1523860,1591020,1624260,1599780,1054800,885140
7644,12,14,23,1523980,1656920,1609440,1501280,955820,639040,1484180,1573100,1613540,1588580,1051180,883700
7645,12,15,0,1508060,1644120,1599660,1490580,951660,637540,1466300,1564220,1607660,1583800,1049820,882180
7646,12,15,1,1501840,1637380,1593760,1485140,948960,635080,1461220,1560620,1604440,1580980,1048200,880340
7647,12,15,2,1494860,1630300,1588420,1481060,945560,631760,1457360,1557120,1601120,1578860,1046300,878000
7648,12,15,3,1485640,1624500,1583180,1476880,941740,627300,1454140,1553660,1598260,1576060,1043380,874040
7649,12,15,4,1481180,1619500,1577840,1472500,937000,623560,1451520,1550340,1594860,1572560,1039820,870920
7650,12,15,5,1477120,1614540,1572900,1468240,934540,622980,1449220,1547180,1590900,1569440,1038460,870100
7651,12,15,6,1470100,1609080,1568520,1463880,933100,624600,1446980,1544360,1588340,1567020,1038620,870880
7652,12,15,7,1468920,1604380,1566820,1458840,930780,627180,1450300,1543040,1587720,1564760,1038440,873520
7653,12,15,8,1479900,1610280,1573700,1461940,933440,633180,1459100,1550160,1597940,1569660,1042680,881120
7654,12,15,9,1489700,1619280,1582760,1460700,935320,640580,1472700,1563720,1610900,1576680,1050200,893460
7655,12,15,10,1500260,1633780,1593240,1461660,938520,647660,1489080,1582060,1625500,1584760,1057620,904680
7656,12,15,11,1515380,1647740,1600420,1460520,938540,649240,1509580,1597320,1635560,1587060,1059160,907140
7657,12,15,12,1528660,1659240,1607080,1462720,937840,648860,1531580,1610400,1642560,1588380,1058540,906800
7658,12,15,13,1539440,1665860,1609020,1465280,939320,648500,1549080,1616640,1645840,1589460,1058680,904860
7659,12,15,14,1543160,1671040,1612140,1468580,941720,647940,1560340,1621260,1649440,1594280,1060460,902920
7660,12,15,15,1545100,1671100,1613880,1474360,944020,646580,1567120,1623500,1651960,1598380,1061300,897680
7661,12,15,16,1545140,1674600,1620320,1487340,951120,646920,1570640,1624220,1652200,1602340,1062780,895300
7662,12,15,17,1539880,1674940,1623960,1498500,957500,645300,1567080,1622880,1649820,1607560,1063720,891500
7663,12,15,18,1533720,1672280,1626800,1509560,964300,645400,1556820,1618080,1646520,1613800,1066740,890120
7664,12,15,19,1525520,1668540,1628640,1515540,967400,644360,1546440,1614900,1645380,1617060,1069340,889400
7665,12,15,20,1513800,1664260,1629880,1517780,966420,643020,1533400,1610960,1644240,1618480,1068820,888480
7666,12,15,21,1498580,1656880,1628720,1516560,964600,642120,1513160,1603920,1640760,1617900,1067600,887860
7667,12,15,22,1480620,1647020,1625440,1513880,961840,640960,1488220,1596400,1636800,1615240,1065820,886660
7668,12,15,23,1464900,1641840,1623280,1511680,960400,639860,1471620,1592500,1635600,1613400,1065060,886020
7669,12,16,0,1456220,1637940,1621120,1509140,958600,638200,1465180,1590460,1633980,1612000,1064100,885100
7670,12,16,1,1454280,1635140,1618640,1505880,956080,635840,1463500,1588480,1632420,1610440,1063080,883360
7671,12,16,2,1449940,1633060,1616160,1502560,952580,632440,1462080,1586900,1630360,1608960,1061280,881180
7672,12,16,3,1441560,1629540,1613000,1498620,948140,628240,1460200,1585000,1628600,1606320,1058460,877480
7673,12,16,4,1439020,1626280,1610000,1495440,944280,625800,1458820,1582920,1626220,1604560,1057460,875060
7674,12,16,5,1437900,1626700,1614740,1496380,944120,627120,1458840,1582580,1626460,1604500,1059120,875520
7675,12,16,6,1440400,1643780,1647780,1507080,942260,629960,1469320,1595200,1638020,1610380,1062520,878680
7676,12,16,7,1465380,1713360,1721320,1530040,942140,636260,1531680,1657920,1675960,1627580,1070800,885820
7677,12,16,8,1497400,1773740,1772100,1543180,944240,642660,1616960,1730960,1716320,1651020,1083180,896360
7678,12,16,9,1514820,1797700,1796900,1552400,949000,651300,1652820,1764540,1743020,1668840,1094480,908680
7679,12,16,10,1520700,1805000,1806340,1556040,952200,659000,1670020,1780580,1758380,1678540,1104640,919940
7680,12,16,11,1528500,1807120,1807060,1553140,951260,664140,1685700,1788700,1763880,1680160,1108480,926700
7681,12,16,12,1536660,1810620,1810900,1552580,950800,666720,1700260,1794480,1768640,1680600,1108960,928300
7682,12,16,13,1543660,1812640,1813800,1555100,953720,669300,1711600,1800160,1773160,1683040,1110480,929400
7683,12,16,14,1546120,1813900,1812880,1557660,956040,668140,1716000,1798760,1773040,1684760,1110360,927180
7684,12,16,15,1548980,1816460,1813640,1561380,959900,665060,1717600,1795300,1770600,1683520,1106480,920360
7685,12,16,16,1549660,1816740,1813540,1567920,965720,661360,1714560,1788440,1764300,1680740,1100480,910940
7686,12,16,17,1555040,1817280,1810260,1577360,974820,658260,1708020,1776540,1756000,1676660,1095720,904100
7687,12,16,18,1548900,1796680,1786500,1571700,977620,654460,1668260,1735140,1729140,1668120,1090520,898880
7688,12,16,19,1523820,1746780,1740860,1558700,976760,649960,1609700,1684760,1698160,1653120,1083360,895020
7689,12,16,20,1508180,1722220,1716380,1549120,973480,646020,1576100,1661700,1682500,1644160,1079040,892480
7690,12,16,21,1492800,1701640,1691860,1536060,968360,642820,1545020,1643060,1670160,1635780,1075340,890860
7691,12,16,22,1472040,1677220,1665320,1518700,962100,640340,1508700,1624100,1656740,1626640,1071560,888780
7692,12,16,23,1454720,1655940,1642660,1507420,958020,638840,1484020,1611740,1648960,1621360,1069400,887460
7693,12,17,0,1444220,1643360,1628680,1501080,955280,637440,1473360,1605860,1644980,1618660,1068100,886320
7694,12,17,1,1440340,1637180,1621860,1497120,953060,635160,1470360,1602840,1642200,1616500,1066960,884360
7695,12,17,2,1436500,1632200,1616840,1494620,949920,631980,1468760,1600500,1639680,1614480,1065100,882060
7696,12,17,3,1428880,1627720,1611940,1489900,945480,627720,1467000,1597780,1636740,1611280,1062380,878260
7697,12,17,4,1425640,1623980,1607860,1485680,941380,624540,1465700,1595180,1633840,1608620,1060080,875460
7698,12,17,5,1424360,1623200,1610740,1488600,942560,625740,1465360,1594200,1632760,1608380,1061360,875680
7699,12,17,6,1429800,1636880,1639220,1500920,944280,629380,1475440,1605600,1642880,1614260,1064760,878300
7700,12,17,7,1456080,1703980,1707080,1526100,944980,635220,1533740,1664720,1680340,1629000,1071980,883880
7701,12,17,8,1490020,1763720,1759920,1540100,947920,642440,1621220,1738700,1720540,1651740,1082940,893760
7702,12,17,9,1509320,1788560,1785660,1549120,951760,650660,1662700,1776620,1750620,1670120,1093780,903120
7703,12,17,10,1517460,1798240,1797720,1554740,955640,658520,1683540,1795780,1767740,1681240,1103420,914700
7704,12,17,11,1526720,1803260,1801240,1553500,956680,665260,1699680,1804620,1773660,1683200,1107480,921800
7705,12,17,12,1535000,1808680,1804980,1554340,956820,667400,1714620,1810920,1778160,1684100,1108680,925180
7706,12,17,13,1542860,1812200,1810280,1560160,960680,669440,1726020,1815680,1782780,1688620,1111320,926820
7707,12,17,14,1545900,1813720,1810880,1563320,963420,668720,1730380,1814380,1782280,1690600,1111400,924400
7708,12,17,15,1549740,1816700,1813600,1567620,966640,664880,1732180,1810100,1779700,1690320,1107360,918020
7709,12,17,16,1552380,1818940,1815160,1575920,971940,662120,1729140,1803200,1773340,1686300,1101300,909860
7710,12,17,17,1557680,1820120,1812340,1583400,980300,659160,1719980,1791420,1765400,1683460,1096040,903660
7711,12,17,18,1551360,1802100,1788760,1579500,981820,655520,1679580,1750900,1738620,1674080,1090640,899280
7712,12,17,19,1527600,1755120,1745620,1563720,979060,651240,1624380,1702960,1710200,1659440,1084620,895700
7713,12,17,20,1513260,1731160,1722820,1553780,975740,647100,1590900,1677460,1693520,1650560,1080120,893300
7714,12,17,21,1496860,1710380,1698320,1540340,969740,643660,1557820,1656500,1680060,1641560,1076220,891060
7715,12,17,22,1475800,1683240,1669440,1521820,961960,641100,1518140,1633480,1663500,1630280,1071700,889020
7716,12,17,23,1455460,1659680,1645700,1507700,957140,639560,1488960,1617520,1652620,1623340,1069300,887580
7717,12,18,0,1443480,1645120,1629380,1499700,954360,637900,1475400,1608940,1647100,1620320,1068220,886200
7718,12,18,1,1439760,1637200,1621620,1496840,952420,635620,1472220,1605580,1644460,1617880,1067100,884360
7719,12,18,2,1435740,1632620,1615800,1493940,949580,632460,1470560,1602520,1641980,1615960,1065400,882040
7720,12,18,3,1427520,1627660,1611240,1489720,945260,627880,1468660,1600000,1638960,1612980,1062620,877960
7721,12,18,4,1424780,1624840,1607740,1486780,941560,624820,1467580,1597600,1635840,1610820,1061260,875360
7722,12,18,5,1423900,1625020,1611560,1488960,942160,625800,1467460,1596880,1635320,1609880,1062240,875780
7723,12,18,6,1427560,1636080,1637000,1498340,941520,629160,1476860,1607600,1644620,1614300,1065480,878500
7724,12,18,7,1453580,1705240,1706740,1522280,941700,634680,1537680,1668480,1682460,1631380,1072880,885020
7725,12,18,8,1487320,1766460,1758220,1535100,942900,641820,1625240,1743920,1722820,1654040,1084880,894840
